account_id,unique_senders,total_incoming_transactions,total_incoming_amount,sender_accounts
PNCB995728,2,2,280.63,"['DEUT765280', 'DEUT509141']"
CHAS334855,2,2,280.21,"['USBA251206', 'DEUT610130']"
CITI720809,2,2,280.08000000000004,"['SWIS736081', 'USBA563045']"
MORG318900,2,2,276.7,"['HSBC642091', 'USBA955385']"
LUXE675230,2,2,273.99,"['STAN362236', 'USBA991076']"
CHAS731881,2,2,270.93,"['PNCB919330', 'CRED986778']"
PRIV803154,2,2,265.18,"['BARC323601', 'DEUT857922']"
SWIS133593,2,2,263.34,"['STAN227492', 'CAYM188798']"
BANK595808,2,2,255.57,"['PNCB447067', 'TDBA957974']"
LUXE767137,2,2,254.11,"['SHEL380933', 'SHEL201001']"
CAPI168922,2,2,252.29,"['UBS283558', 'CRED154497']"
UBS474423,2,2,250.03,"['CITI615024', 'UBS717601']"
STAN936820,2,2,235.75,"['BANK898132', 'CAYM687103']"
CRED223573,2,2,234.24,"['TDBA512000', 'PRIV740645']"
SWIS492332,2,2,227.40999999999997,"['PNCB385487', 'SHEL326069']"
CRED365246,2,2,226.93,"['CRED927208', 'BARC228708']"
MORG496865,2,2,224.13,"['PRIV117123', 'CRED541876']"
SHEL712704,2,2,221.81,"['SWIS476953', 'USBA300157']"
DEUT303795,2,2,220.35,"['UBS385194', 'MORG871730']"
SWIS190900,2,2,219.85,"['SWIS646478', 'MORG903585']"
GOLD561690,2,2,218.27,"['CAYM783235', 'USBA768702']"
CITI238518,2,2,217.85,"['PRIV949260', 'TDBA200244']"
STAN366990,2,2,209.51,"['CHAS535416', 'DEUT929593']"
HSBC743849,2,2,207.45,"['DEUT581659', 'MORG713740']"
SWIS259231,2,2,205.23000000000002,"['PNCB831504', 'CITI210484']"
USBA892760,2,2,199.88,"['SHEL340218', 'BANK128485']"
LUXE702392,2,2,195.01,"['CITI974082', 'WELL369086']"
BARC163546,2,2,194.97,"['CAYM914867', 'BARC323601']"
CAPI813872,2,2,190.94,"['STAN356949', 'LUXE155944']"
STAN255375,2,2,185.73,"['DEUT966754', 'UBS440447']"
CITI149703,2,2,182.2,"['CHAS546821', 'MORG550607']"
GOLD627060,2,2,181.71,"['CHAS804549', 'PNCB397349']"
CRED922762,2,2,175.42000000000002,"['CITI201661', 'PRIV347284']"
LUXE886073,2,2,174.34,"['USBA563814', 'WELL670669']"
MORG109942,2,2,172.93,"['BARC907432', 'STAN558233']"
CITI491251,2,2,171.44,"['PNCB335093', 'TDBA389153']"
DEUT765280,2,2,168.24,"['CAPI938723', 'BANK375011']"
STAN555916,2,2,166.94,"['CAPI694795', 'LUXE197260']"
STAN595128,2,2,165.19,"['STAN907895', 'BARC651630']"
BARC326072,2,2,156.11,"['TDBA957974', 'USBA328439']"
MORG415177,2,2,152.69,"['WELL650797', 'CAYM547850']"
BANK358303,2,2,152.64,"['STAN641248', 'DEUT190225']"
CHAS325265,2,2,143.8,"['PRIV923908', 'CHAS492679']"
CRED453163,2,2,138.63,"['SHEL297038', 'BARC881895']"
PNCB447067,2,2,138.32,"['USBA251206', 'GOLD832797']"
SWIS151069,2,2,137.31,"['DEUT117574', 'TDBA221027']"
LUXE522575,2,2,128.09,"['PRIV478029', 'DEUT903622']"
GOLD916025,2,2,114.97999999999999,"['STAN205962', 'PRIV954766']"
OFFS356835,2,2,105.78,"['SHEL473398', 'PNCB514830']"
UBS342353,2,2,105.47999999999999,"['SWIS949437', 'LUXE854335']"
CITI771623,2,2,93.44,"['CAPI153361', 'CHAS296669']"
UBS385194,2,2,92.16,"['CAPI138731', 'MORG359360']"
STAN325807,2,2,91.60000000000001,"['TDBA422203', 'CAYM148978']"
HSBC584043,2,2,83.12,"['PRIV232481', 'DEUT172798']"
LUXE217530,2,2,78.58,"['DEUT929593', 'CHAS248459']"
CHAS356676,2,2,55.38,"['PRIV138666', 'MORG109434']"
CITI775125,2,2,22.56,"['USBA217733', 'CITI771889']"
BANK790589,1,1,45166.38,['USBA332879']
SWIS575020,1,1,39253.13,['GOLD311601']
CRED310636,1,1,35884.67,['TDBA719047']
BANK403252,1,1,34424.66,['CHAS433735']
CAPI323870,1,1,30641.74,['PRIV589600']
LUXE539928,1,1,28609.16,['DEUT911718']
SWIS702545,1,1,27149.95,['OFFS924046']
PNCB707767,1,1,26326.25,['SWIS702545']
GOLD574723,1,1,24174.82,['PRIV150089']
DEUT169526,1,1,23956.89,['HSBC262390']
CAPI195027,1,1,23808.07,['SHEL719873']
OFFS162496,1,1,22417.38,['CAYM282795']
OFFS263042,1,1,21387.82,['CAPI992221']
PRIV629162,1,1,20445.52,['BANK981924']
LUXE495790,1,1,20424.04,['LUXE702392']
LUXE134876,1,1,19967.08,['BARC323608']
MORG960579,1,1,18358.64,['CAPI830868']
GOLD657358,1,1,17673.86,['TDBA457780']
SWIS684192,1,1,17563.31,['GOLD525980']
LUXE229076,1,1,16795.83,['USBA672607']
HSBC232159,1,1,16700.09,['OFFS363731']
LUXE692383,1,1,16687.85,['CRED105924']
SWIS656880,1,1,15643.87,['CITI243959']
MORG369156,1,1,15630.32,['USBA369636']
SWIS741422,1,1,15605.08,['LUXE702392']
CHAS177420,1,1,14483.37,['MORG306306']
CITI753547,1,1,14309.11,['GOLD244332']
SWIS357049,1,1,13873.88,['TDBA457780']
SWIS949549,1,1,13552.29,['STAN158237']
OFFS262293,1,1,13039.58,['GOLD267902']
LUXE525592,1,1,13018.54,['OFFS354764']
USBA642262,1,1,12616.73,['DEUT966754']
GOLD809109,1,1,12303.37,['CITI388599']
CITI228601,1,1,11625.21,['DEUT480508']
CAPI971325,1,1,11214.59,['DEUT966754']
SWIS846943,1,1,11211.53,['CRED143894']
BARC107200,1,1,10273.72,['STAN362854']
CAPI602377,1,1,10029.58,['HSBC408024']
BANK245644,1,1,9564.35,['PNCB798668']
GOLD777146,1,1,9234.26,['CRED143894']
STAN505544,1,1,8996.86,['GOLD785540']
LUXE145017,1,1,8507.51,['PRIV275815']
CAPI856597,1,1,8479.43,['USBA672607']
MORG396883,1,1,8383.47,['UBS592687']
CRED345828,1,1,7791.29,['STAN563155']
DEUT845719,1,1,7703.98,['BANK970049']
MORG792340,1,1,7468.17,['SHEL690543']
PRIV336593,1,1,7150.62,['TDBA457780']
CITI469851,1,1,7021.61,['SHEL816029']
BARC943198,1,1,6465.14,['PRIV862977']
GOLD233852,1,1,6440.55,['PRIV825600']
UBS737829,1,1,6364.64,['WELL319384']
SWIS469403,1,1,6114.36,['OFFS354764']
SHEL285936,1,1,6037.13,['LUXE537307']
PRIV187903,1,1,6001.88,['SHEL719873']
SWIS877518,1,1,5722.92,['CAPI842202']
GOLD192661,1,1,5628.56,['USBA271335']
CHAS862792,1,1,5260.09,['BARC171719']
SWIS397301,1,1,5205.81,['BARC747801']
BARC155967,1,1,5197.76,['SHEL690543']
DEUT253124,1,1,4906.43,['OFFS720618']
DEUT966754,1,1,4708.26,['CRED453163']
SWIS121098,1,1,4397.22,['CHAS248387']
SWIS546540,1,1,4382.4,['PRIV338390']
PRIV398429,1,1,4356.34,['CITI426485']
CHAS761688,1,1,4189.45,['USBA572690']
CITI388599,1,1,4000.09,['GOLD240267']
BANK586002,1,1,3844.08,['MORG306306']
OFFS351114,1,1,3790.55,['HSBC561276']
BANK816698,1,1,3681.79,['CRED904757']
DEUT493096,1,1,3666.2,['CITI376532']
PNCB764492,1,1,3529.31,['SWIS306151']
UBS440447,1,1,3324.1,['DEUT171743']
MORG162153,1,1,3277.56,['WELL731946']
CHAS835963,1,1,3159.41,['STAN619227']
BARC708247,1,1,3138.39,['PNCB514830']
BANK662579,1,1,2981.4,['CAPI731664']
DEUT176312,1,1,2981.11,['CITI210484']
GOLD629114,1,1,2966.7,['MORG480461']
CRED833049,1,1,2943.2,['BANK696174']
MORG871730,1,1,2939.42,['HSBC243088']
LUXE901218,1,1,2831.28,['BARC286237']
MORG299204,1,1,2808.7,['WELL433164']
LUXE854335,1,1,2793.05,['BARC184629']
SWIS195613,1,1,2773.38,['STAN985113']
LUXE621661,1,1,2763.23,['MORG799235']
GOLD473319,1,1,2756.32,['LUXE635592']
GOLD779622,1,1,2744.95,['GOLD450895']
MORG550607,1,1,2744.39,['CAPI531288']
UBS889326,1,1,2713.37,['TDBA335119']
LUXE400239,1,1,2696.28,['CAPI236351']
CITI768438,1,1,2638.85,['CAYM852086']
BANK260977,1,1,2559.47,['CAPI678713']
MORG815084,1,1,2451.56,['CHAS165870']
UBS180463,1,1,2436.66,['PNCB538349']
UBS235900,1,1,2378.39,['CITI812975']
SWIS585196,1,1,2357.07,['BANK960691']
DEUT575388,1,1,2347.08,['STAN609173']
SWIS954093,1,1,2342.97,['CAPI262076']
PRIV829426,1,1,2334.56,['OFFS395596']
BANK400847,1,1,2303.48,['CAPI644265']
GOLD770018,1,1,2296.24,['CHAS521201']
BANK958495,1,1,2214.81,['MORG591338']
LUXE980924,1,1,2214.05,['OFFS185714']
GOLD928476,1,1,2205.45,['PRIV925369']
BANK686384,1,1,2164.37,['DEUT285679']
BARC573952,1,1,2153.89,['DEUT285679']
SWIS860831,1,1,2135.85,['HSBC584043']
UBS358150,1,1,2121.1,['BARC412598']
WELL866523,1,1,2103.99,['DEUT904629']
MORG108404,1,1,2055.53,['CITI866732']
PNCB202639,1,1,1997.08,['BANK766535']
MORG787418,1,1,1980.37,['SWIS195322']
GOLD183368,1,1,1966.19,['CRED152519']
BARC380597,1,1,1901.2,['TDBA681183']
BARC693633,1,1,1885.65,['STAN976442']
SWIS234888,1,1,1883.48,['PRIV412422']
BARC887408,1,1,1870.05,['CAPI291741']
CRED205273,1,1,1857.6,['UBS512749']
CHAS596223,1,1,1824.9,['CRED877406']
DEUT166113,1,1,1818.96,['PRIV829426']
CITI210484,1,1,1766.05,['USBA819987']
LUXE725813,1,1,1706.41,['SHEL297038']
BANK859444,1,1,1662.16,['BARC182400']
LUXE350146,1,1,1656.4,['UBS786763']
BARC932026,1,1,1622.36,['CAPI397305']
SWIS547716,1,1,1621.21,['CAYM445985']
BARC399142,1,1,1618.63,['TDBA247517']
CAPI877230,1,1,1577.65,['WELL210990']
CHAS458175,1,1,1542.59,['TDBA389153']
BARC429271,1,1,1529.59,['CITI389353']
GOLD511143,1,1,1521.68,['CITI624820']
CITI112146,1,1,1491.79,['BANK474878']
CITI607952,1,1,1477.73,['SHEL976334']
LUXE197260,1,1,1469.96,['WELL854778']
PNCB280769,1,1,1464.28,['CAPI291741']
BARC727041,1,1,1455.88,['WELL731946']
LUXE928162,1,1,1450.04,['LUXE758315']
BANK961571,1,1,1426.43,['USBA617209']
PNCB419259,1,1,1418.58,['HSBC561230']
BARC148627,1,1,1385.09,['MORG755305']
DEUT276403,1,1,1379.15,['PNCB539527']
UBS222428,1,1,1371.08,['BANK619029']
CHAS474495,1,1,1349.86,['HSBC758655']
BARC856304,1,1,1346.2,['PRIV132716']
GOLD703365,1,1,1341.03,['CITI238518']
DEUT811802,1,1,1331.39,['SWIS582795']
CITI860781,1,1,1329.91,['USBA217733']
CHAS668069,1,1,1319.16,['OFFS480571']
UBS815900,1,1,1313.9,['TDBA920107']
CRED582179,1,1,1305.43,['WELL731946']
MORG390089,1,1,1305.11,['WELL980633']
CRED495691,1,1,1298.46,['PRIV815119']
OFFS592894,1,1,1288.32,['BARC273691']
SWIS304873,1,1,1278.85,['CHAS248387']
STAN104432,1,1,1251.46,['STAN488542']
SWIS492639,1,1,1241.91,['CITI698713']
CITI318887,1,1,1223.07,['DEUT690608']
PRIV258706,1,1,1187.72,['PNCB256556']
OFFS404502,1,1,1181.06,['BARC903449']
STAN291462,1,1,1102.57,['CAYM690366']
PRIV148614,1,1,1064.46,['CAPI981646']
SWIS840465,1,1,1060.14,['USBA170097']
CAPI204563,1,1,1047.29,['CHAS835963']
STAN767989,1,1,1041.03,['STAN425054']
PNCB818674,1,1,1033.99,['USBA563814']
LUXE814112,1,1,1033.39,['DEUT464227']
MORG576932,1,1,1029.57,['DEUT728744']
CHAS521201,1,1,1028.29,['PRIV779471']
CRED671634,1,1,1028.07,['DEUT695547']
CITI110165,1,1,1021.62,['GOLD349180']
MORG123771,1,1,1007.68,['PRIV599477']
UBS803829,1,1,999.83,['CITI968315']
DEUT714697,1,1,999.73,['HSBC561230']
BARC610716,1,1,993.87,['CHAS165870']
BARC171719,1,1,990.68,['OFFS531172']
OFFS705328,1,1,973.65,['STAN434846']
LUXE866078,1,1,963.74,['CAPI981646']
BARC203150,1,1,957.94,['STAN248089']
LUXE543292,1,1,953.21,['BARC800827']
BARC983366,1,1,949.6,['CAYM148978']
LUXE154245,1,1,949.26,['GOLD886504']
BANK668956,1,1,938.71,['PNCB754873']
CRED132002,1,1,927.0,['DEUT493096']
GOLD168728,1,1,922.63,['WELL319384']
CHAS676636,1,1,922.18,['STAN255375']
DEUT516352,1,1,913.76,['CITI388206']
OFFS505392,1,1,906.15,['BARC883695']
MORG572499,1,1,904.08,['SWIS397301']
PRIV112059,1,1,899.88,['STAN722424']
CITI458143,1,1,882.4,['BARC672827']
LUXE614371,1,1,855.62,['CITI660747']
PNCB361434,1,1,843.28,['SWIS195613']
GOLD617370,1,1,836.31,['PNCB739372']
GOLD391250,1,1,830.4,['CAPI168922']
UBS495076,1,1,830.11,['DEUT821745']
LUXE367256,1,1,828.28,['CHAS976191']
DEUT341183,1,1,821.63,['STAN343727']
SWIS274360,1,1,814.93,['USBA369636']
LUXE323930,1,1,814.77,['WELL832249']
PRIV209573,1,1,802.02,['CAPI678713']
SHEL826276,1,1,796.02,['BANK697225']
LUXE589196,1,1,795.54,['GOLD977780']
CHAS710452,1,1,783.05,['CAPI321276']
GOLD114351,1,1,781.85,['TDBA611111']
BARC800827,1,1,781.82,['OFFS877340']
CHAS961913,1,1,772.18,['CRED865293']
OFFS197834,1,1,766.33,['GOLD617370']
SWIS646478,1,1,762.89,['CITI628211']
PNCB835843,1,1,758.79,['CRED487246']
CITI892501,1,1,753.16,['TDBA860327']
BANK857239,1,1,746.36,['STAN761623']
PNCB256556,1,1,744.88,['MORG895859']
BARC641911,1,1,740.48,['DEUT713726']
CITI951717,1,1,733.81,['GOLD721567']
DEUT981554,1,1,732.1,['CAYM666492']
LUXE780551,1,1,731.76,['BANK696174']
CAPI633231,1,1,727.12,['PRIV167082']
CITI852242,1,1,723.12,['SWIS150648']
BARC471511,1,1,719.78,['UBS761275']
DEUT549260,1,1,715.94,['UBS920786']
PRIV253351,1,1,713.66,['TDBA369623']
LUXE998013,1,1,702.9,['TDBA200244']
CITI698713,1,1,700.88,['UBS724281']
DEUT925687,1,1,697.61,['CRED827035']
BARC325336,1,1,691.83,['CAYM431461']
MORG973172,1,1,691.24,['BANK382153']
PRIV269947,1,1,690.86,['SHEL923479']
LUXE246949,1,1,687.59,['UBS572362']
BANK467683,1,1,678.0,['STAN248089']
STAN248089,1,1,676.45,['DEUT166113']
LUXE664267,1,1,669.44,['SWIS459954']
MORG483114,1,1,668.62,['GOLD282968']
CHAS987007,1,1,667.73,['MORG318900']
CITI223992,1,1,662.55,['CHAS474495']
SWIS444039,1,1,654.01,['HSBC758655']
DEUT678844,1,1,646.89,['MORG606840']
SWIS343010,1,1,645.53,['GOLD504263']
UBS104677,1,1,639.37,['CRED717661']
DEUT829206,1,1,633.05,['CAYM567473']
LUXE105309,1,1,626.66,['PNCB135232']
BARC390653,1,1,626.66,['CRED958520']
UBS907130,1,1,625.26,['BANK688839']
MORG762829,1,1,624.9,['STAN115758']
STAN649778,1,1,613.02,['STAN976145']
DEUT160384,1,1,608.76,['DEUT285679']
OFFS597701,1,1,605.92,['STAN227492']
LUXE993128,1,1,605.87,['SHEL841212']
CRED173280,1,1,584.16,['CAYM848746']
CHAS363585,1,1,581.84,['DEUT680370']
UBS900613,1,1,577.79,['CAPI910986']
LUXE845409,1,1,577.75,['LUXE287598']
MORG412193,1,1,573.15,['BANK751390']
BARC974102,1,1,562.43,['PNCB682455']
MORG799235,1,1,559.76,['USBA217733']
PRIV825600,1,1,555.26,['SHEL270004']
PRIV861706,1,1,554.6,['PRIV232481']
LUXE825621,1,1,554.35,['BARC502898']
PNCB337972,1,1,552.79,['HSBC743849']
MORG458896,1,1,551.66,['TDBA447524']
BARC286871,1,1,545.67,['DEUT687677']
CITI470083,1,1,532.2,['CRED345828']
CHAS807068,1,1,529.86,['SHEL272887']
MORG674828,1,1,529.44,['SWIS315793']
BARC697169,1,1,523.85,['BARC906194']
MORG788260,1,1,515.59,['CHAS416182']
DEUT907610,1,1,514.97,['CAPI581264']
DEUT701483,1,1,503.12,['BARC796153']
LUXE829801,1,1,494.99,['MORG538877']
CITI324820,1,1,490.95,['CAPI531288']
PRIV885034,1,1,480.47,['PRIV636726']
LUXE511086,1,1,479.37,['CRED245014']
STAN848752,1,1,475.6,['STAN466123']
BARC407682,1,1,475.38,['CAPI902381']
STAN356949,1,1,473.21,['LUXE552565']
LUXE298380,1,1,468.08,['SWIS758969']
DEUT903622,1,1,467.68,['OFFS321226']
OFFS830046,1,1,465.94,['GOLD194846']
MORG691862,1,1,465.27,['SWIS245976']
PNCB996946,1,1,462.59,['CITI549695']
DEUT464227,1,1,460.5,['CRED310636']
LUXE178888,1,1,460.18,['CAPI130395']
MORG709781,1,1,456.38,['WELL455114']
BANK284866,1,1,453.69,['DEUT858491']
SWIS710891,1,1,450.11,['CITI434133']
SWIS838202,1,1,445.09,['BARC385063']
BANK351490,1,1,442.08,['SWIS320093']
CITI992714,1,1,437.86,['CRED209723']
SWIS710776,1,1,437.54,['CITI201077']
TDBA860327,1,1,427.0,['PNCB624712']
PNCB737502,1,1,424.73,['HSBC437720']
UBS685012,1,1,419.86,['SHEL297038']
PRIV258009,1,1,418.74,['CHAS505833']
BARC969946,1,1,413.12,['WELL482566']
LUXE253915,1,1,411.1,['SHEL366255']
CRED656816,1,1,404.73,['UBS268987']
BARC226003,1,1,398.47,['SHEL562921']
CHAS409274,1,1,396.66,['UBS728169']
OFFS631044,1,1,392.09,['STAN932758']
BARC651630,1,1,389.14,['SWIS304873']
SWIS484233,1,1,387.73,['PNCB529225']
PNCB532054,1,1,387.24,['CAPI678713']
BARC955453,1,1,384.54,['MORG663004']
UBS397613,1,1,384.43,['SHEL484060']
CHAS105697,1,1,384.37,['HSBC558292']
SWIS148753,1,1,383.35,['MORG466345']
BANK267920,1,1,382.02,['CRED711851']
SWIS137038,1,1,377.77,['DEUT190225']
DEUT218897,1,1,377.22,['CAYM316973']
PNCB523759,1,1,376.2,['GOLD610626']
CITI244166,1,1,375.42,['HSBC391490']
LUXE941500,1,1,372.53,['CITI867225']
CITI534992,1,1,370.28,['HSBC355343']
USBA289473,1,1,369.08,['PRIV239998']
CITI340647,1,1,366.71,['BARC294514']
PRIV496435,1,1,364.37,['CAYM222095']
SWIS475210,1,1,364.09,['HSBC840387']
GOLD586750,1,1,362.12,['CHAS177420']
GOLD571258,1,1,361.51,['LUXE737551']
GOLD811874,1,1,357.91,['LUXE523541']
SWIS680850,1,1,355.54,['SHEL973268']
BARC665360,1,1,354.69,['WELL208157']
MORG929500,1,1,349.19,['CAPI719273']
BANK520015,1,1,348.61,['MORG993458']
CITI461496,1,1,347.48,['CRED872643']
MORG572148,1,1,347.42,['TDBA389153']
SWIS310938,1,1,343.42,['TDBA115680']
DEUT979871,1,1,334.66,['WELL427788']
MORG741460,1,1,331.59,['CAPI138731']
GOLD756670,1,1,331.11,['MORG162153']
BANK760072,1,1,330.83,['SWIS637119']
OFFS122305,1,1,330.53,['STAN248089']
GOLD610626,1,1,325.96,['CITI406079']
DEUT389003,1,1,325.74,['MORG939305']
LUXE386002,1,1,325.04,['BARC203150']
UBS233378,1,1,324.99,['STAN848752']
BANK128485,1,1,323.94,['CITI797884']
DEUT858491,1,1,322.86,['STAN456143']
PNCB445050,1,1,321.65,['STAN104432']
SWIS599641,1,1,320.69,['WELL231929']
CITI947036,1,1,319.95,['CAYM369488']
STAN824201,1,1,319.06,['MORG222817']
LUXE626623,1,1,317.92,['CRED718887']
BARC776656,1,1,317.1,['SHEL285936']
SWIS262488,1,1,310.51,['BARC500355']
PRIV710999,1,1,309.23,['DEUT464227']
SWIS150648,1,1,304.93,['TDBA947252']
PRIV109154,1,1,304.52,['SHEL976334']
CAYM816067,1,1,304.43,['STAN619227']
CITI628211,1,1,301.52,['OFFS419296']
UBS879281,1,1,300.7,['TDBA447524']
DEUT573640,1,1,285.65,['STAN934643']
GOLD511346,1,1,283.08,['LUXE537307']
BARC691048,1,1,279.87,['DEUT464227']
LUXE589022,1,1,277.47,['PRIV823092']
GOLD142688,1,1,273.12,['BARC289882']
SWIS695661,1,1,272.74,['CHAS869002']
DEUT904629,1,1,271.07,['WELL596318']
DEUT617322,1,1,266.47,['PNCB749500']
SWIS315793,1,1,265.44,['BANK801659']
TDBA467631,1,1,264.27,['CHAS348728']
MORG663004,1,1,263.75,['SWIS801905']
UBS612868,1,1,263.71,['SWIS702545']
DEUT466698,1,1,263.71,['CRED564376']
SWIS637119,1,1,262.45,['CAPI120002']
GOLD520139,1,1,259.12,['WELL309110']
MORG159706,1,1,257.25,['BANK355097']
CITI243568,1,1,250.13,['PRIV566755']
CHAS248459,1,1,244.16,['TDBA200244']
CITI105426,1,1,242.31,['UBS737829']
SWIS899969,1,1,242.31,['SWIS772483']
CAYM687103,1,1,241.91,['CITI333045']
MORG760175,1,1,240.6,['PNCB835843']
OFFS468979,1,1,240.24,['SWIS406922']
DEUT808979,1,1,237.02,['BARC890169']
CITI233552,1,1,236.68,['HSBC428287']
OFFS690239,1,1,236.65,['BANK570065']
MORG239938,1,1,232.95,['PNCB930768']
BARC210203,1,1,223.87,['OFFS121005']
GOLD211722,1,1,223.76,['BARC156723']
DEUT680370,1,1,223.58,['TDBA200244']
BANK253726,1,1,222.01,['PNCB578248']
GOLD886504,1,1,219.68,['DEUT487629']
BANK967396,1,1,219.06,['UBS608750']
SWIS669701,1,1,218.41,['WELL208157']
BARC694017,1,1,216.28,['CAPI624947']
PNCB968713,1,1,213.61,['CRED100966']
BARC736676,1,1,212.03,['HSBC741334']
BANK570065,1,1,210.24,['SWIS262488']
GOLD903038,1,1,208.91,['DEUT581659']
LUXE810056,1,1,207.51,['OFFS897394']
PNCB227250,1,1,200.5,['CITI941784']
CRED634665,1,1,199.24,['HSBC262390']
GOLD745711,1,1,197.36,['GOLD812276']
GOLD192946,1,1,195.96,['MORG762829']
LUXE603846,1,1,191.18,['STAN551491']
BARC338521,1,1,190.59,['CRED520628']
CHAS777324,1,1,187.24,['LUXE725798']
PRIV925369,1,2,185.59,['PNCB798668']
MORG428601,1,1,184.69,['TDBA755392']
CRED454622,1,1,182.88,['PRIV269559']
CHAS256418,1,1,181.85,['LUXE895159']
LUXE841093,1,1,180.01,['STAN768245']
BARC287179,1,1,176.29,['USBA300157']
MORG732221,1,1,175.73,['DEUT858491']
SWIS718401,1,1,175.24,['OFFS632272']
CRED387059,1,1,172.62,['BARC952546']
GOLD294015,1,1,170.17,['CITI149703']
LUXE596623,1,1,167.82,['DEUT456977']
CITI127277,1,1,162.54,['SWIS846834']
BANK987410,1,1,162.24,['SHEL654672']
CITI466704,1,1,162.08,['USBA892760']
SWIS177595,1,1,161.72,['CRED310636']
SWIS713409,1,1,161.17,['PNCB682455']
MORG406859,1,1,160.13,['CRED833049']
MORG978375,1,1,156.95,['LUXE481842']
MORG569913,1,1,156.93,['CHAS455337']
LUXE726991,1,1,155.78,['LUXE105309']
SWIS306151,1,1,152.19,['CITI698713']
SWIS385342,1,1,151.71,['USBA131661']
MORG517344,1,1,151.2,['UBS235900']
DEUT990763,1,1,147.68,['SWIS803103']
CHAS318333,1,1,145.39,['GOLD752408']
SWIS476953,1,1,144.71,['SWIS710776']
CITI345412,1,1,143.84,['BARC287179']
GOLD907127,1,1,142.35,['TDBA147563']
GOLD587309,1,1,142.17,['PNCB876336']
CAPI806783,1,1,138.07,['CITI476554']
CAPI240789,1,1,138.0,['CITI867225']
BANK702820,1,1,136.64,['SHEL332998']
PNCB737086,1,1,136.21,['TDBA524694']
CITI615024,1,1,135.84,['MORG265826']
CRED823720,1,1,134.52,['CHAS596223']
PNCB718409,1,1,133.15,['CITI491251']
MORG755305,1,1,131.92,['WELL543456']
GOLD262353,1,1,131.88,['BARC422539']
OFFS470051,1,1,129.22,['CHAS633739']
GOLD244032,1,1,128.48,['CAYM368554']
PNCB794037,1,1,127.52,['CRED655207']
PNCB923262,1,1,127.51,['PNCB690977']
BARC927687,1,1,127.5,['CITI614069']
PRIV945591,1,1,126.87,['BARC893752']
DEUT852965,1,1,122.34,['MORG517344']
MORG606950,1,1,121.06,['HSBC449847']
GOLD107542,1,1,121.04,['PRIV428010']
PRIV464061,1,1,120.56,['LUXE353087']
PRIV939952,1,1,120.39,['BANK571046']
GOLD824285,1,1,118.26,['DEUT466698']
PRIV242694,1,1,117.5,['HSBC426024']
CITI462790,1,1,116.18,['UBS593857']
GOLD981860,1,1,115.8,['TDBA665201']
MORG922471,1,1,115.52,['LUXE644596']
BANK319952,1,1,115.15,['STAN394149']
CHAS296034,1,1,115.0,['BARC907432']
LUXE454985,1,1,112.75,['USBA625206']
PNCB397349,1,1,109.5,['CRED310636']
BARC210213,1,1,104.99,['CITI910332']
CITI917748,1,1,103.18,['CRED192852']
DEUT518917,1,1,102.73,['UBS891610']
SWIS846834,1,1,102.44,['STAN932758']
LUXE737551,1,1,101.83,['CITI383873']
BARC300185,1,1,101.32,['DEUT695547']
BANK688839,1,1,98.3,['SHEL782390']
LUXE879369,1,1,98.14,['WELL832249']
SWIS946196,1,1,95.76,['GOLD881063']
BANK855869,1,1,92.6,['BARC286871']
BARC909916,1,1,92.38,['LUXE928162']
MORG538877,1,1,91.91,['CITI491251']
LUXE754631,1,1,90.69,['TDBA755392']
MORG482836,1,1,89.05,['GOLD832797']
SWIS394109,1,1,88.34,['WELL321174']
OFFS129415,1,1,87.2,['CAPI442353']
PNCB646287,1,1,86.45,['STAN752264']
BARC224694,1,1,85.76,['SHEL208491']
BANK105115,1,1,85.38,['CHAS348728']
PRIV374981,1,1,85.1,['STAN255375']
LUXE221560,1,1,84.79,['BARC214668']
BARC870219,1,1,84.1,['OFFS731526']
GOLD241886,1,1,83.01,['PRIV861706']
GOLD244332,1,1,82.65,['USBA847109']
BARC134160,1,1,81.59,['CAPI262076']
CRED203012,1,1,80.66,['CHAS492679']
PNCB791403,1,1,80.52,['CITI624820']
OFFS476946,1,1,79.42,['GOLD242784']
PRIV601413,1,1,78.9,['CHAS278143']
LUXE986716,1,1,78.53,['PRIV313519']
SWIS458092,1,1,77.52,['TDBA422203']
CAPI120002,1,1,76.29,['HSBC640188']
BANK544860,1,1,76.18,['USBA606158']
CRED865293,1,1,75.61,['SWIS177595']
PNCB921360,1,1,75.4,['CHAS211297']
LUXE284727,1,1,74.73,['SWIS444039']
WELL947981,1,1,72.23,['STAN205962']
UBS801409,1,1,71.54,['CHAS289120']
PNCB578248,1,1,71.15,['SHEL344783']
DEUT166122,1,1,71.04,['WELL217450']
SWIS187579,1,1,70.85,['MORG767239']
BARC222810,1,1,70.19,['USBA664938']
CITI781191,1,1,68.63,['TDBA422203']
OFFS531172,1,1,67.23,['HSBC584043']
UBS317487,1,1,67.02,['PRIV860306']
GOLD914182,1,1,67.0,['MORG239938']
BANK526278,1,1,66.44,['OFFS197834']
LUXE487478,1,1,66.06,['CRED205273']
PNCB148281,1,1,64.51,['STAN928354']
UBS942684,1,1,64.34,['OFFS476946']
PRIV860306,1,1,60.62,['HSBC939220']
SWIS772483,1,1,59.46,['WELL917077']
CRED611274,1,1,59.28,['LUXE589196']
PNCB635368,1,1,58.0,['CHAS761688']
PNCB242811,1,1,57.2,['PNCB921167']
